chain_id,round_no,task_type,prompt,tool_ranges,correct_answer,explanation
exp78-chain-0004-low,1,dose_response_shape,"SESSION
You are analysing experiment 78 at the Weston phenotyping facility: a cadmium (Cd)
dose series on 6 Brassica napus (oilseed rape) accessions at 0, 25, 50, 100, 250
and 500 mg kg-1, imaged over 28 days in six modalities.

This is a 3-round investigation. Each round gives you the results of the tool
calls it needs, already run; how many there are varies by round. Later rounds
build on what you established earlier and will not repeat it, so keep your own
answers.

TOOLS (results are inlined; you cannot issue new calls)
  db_lookup(table=, select=, where=, group_by=)   the measurement store
  schema_lookup(trait=)                           which modality records a trait, and in what unit
  qc_lookup(table=, select=, where=)              flags, exclusions, usable counts
  design_lookup(aspect=)                          the protocol: dose series, accession panel,
                                                  imaging rounds, replication plan
  literature_lookup(species=, property=)          published claims
  embedding_lookup(space=, query=, k=)            nearest accessions by profile similarity

TERMS
  treatment        the cadmium dose, in mg kg-1
  genotype         the accession label
  Fv/Fm_Lss        photosystem-II efficiency, from the fc1 modality
  area_mm2         leaf area
  n_plants         distinct plants behind a cell
  round_to_round   variance of an accession's per-round means
  within_round     variance between plants inside one imaging round

ROUND 1 - TASK (dose_response_shape)
At which cadmium dose does mean Fv/Fm_Lss peak across the panel?

RULES
1. Judge the curve as a whole, not a single cell.

TOOL OUTPUTS

>>> db_lookup(table=""fc1_values"", select=[""trait"", ""mean_value""], where=""experiment_id=78"", group_by=[""trait"", ""treatment""])
    mean value by trait, one column per treatment (mg kg-1).
    trait      t0     t25    t50    t100   t250   t500
    ---------  -----  -----  -----  -----  -----  -----
    Fv/Fm_Lss  0.465  0.488  0.512  0.529  0.502  0.463

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <dose in mg kg-1, digits only>
",(db_lookup[304:430]),100,(depends on: -; the plant-level Fv/Fm_Lss row peaks at 0.529 on t100 -> 100; no complications at this tier)
exp78-chain-0004-low,2,transition_sensitivity,"ROUND 2 - TASK (transition_sensitivity)
Starting from the cadmium dose you identified in round 1, which accession
loses the most Fv/Fm_Lss when the dose is raised to the next level of the
design series?

RULES
1. The store also holds a pilot dose that is not a level of the
   design series. The next level is the next one in the design
   table, which need not be the next column.
2. Compare each accession against itself across the two doses.

TOOL OUTPUTS

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""mean_value""], where=""trait='Fv/Fm_Lss'"", group_by=[""genotype"", ""treatment""])
    mean Fv/Fm_Lss by accession, one column per treatment in the store.
    genotype  t25    t100   t175   t250
    --------  -----  -----  -----  -----
    NIL 369   0.529  0.492  0.458  0.428
    99        0.546  0.508  0.357  0.350
    81        0.534  0.501  0.473  0.463
    Ecm14     0.549  0.507  0.458  0.251

>>> design_lookup(aspect=""dose_series"")
    the design levels, in order. Doses absent here are pilot cells.
    level  treatment
    -----  ---------
    1      0
    2      25
    3      50
    4      100
    5      250
    6      500

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <accession label exactly as it appears in the table>
","(db_lookup[94:242],design_lookup[242:295])",Ecm14,"(depends on: round 1 answer 100; the step is t100->t250, not the adjacent column t175 which is a pilot cell; per-accession drop Ecm14:+0.256  99:+0.158  NIL 369:+0.064  81:+0.038 -> Ecm14; ablations: stepping to the next column instead of the next design level gives 99)"
exp78-chain-0004-low,3,cross_modality_peak,"ROUND 3 - TASK (cross_modality_peak)
For the accession identified in round 2: at which dose does its leaf area
(area_mm2) peak, and does that dose agree with where Fv/Fm_Lss peaked
in round 1?

RULES
1. A cell flagged empty_mask carries no usable area and cannot be
   the peak. low_mask_coverage is on nearly every row and is not a
   reason to discard.
2. The verdict is AGREES when the area peak falls on the dose from
   round 1, and DISAGREES otherwise. Report both parts.

TOOL OUTPUTS

>>> db_lookup(table=""features"", select=[""modality"", ""genotype"", ""mean_area_mm2""], where=""trait='area_mm2'"", group_by=[""modality"", ""genotype"", ""treatment""])
    mean area_mm2 by modality and accession, one column per treatment.
    modality  genotype  t25    t100   t250   t500
    --------  --------  -----  -----  -----  -----
    rgb2      Ecm14     23.52  19.02  10.26  8.17
    rgb2      ISU 61    20.61  12.06  9.28   6.54
    rgb2      81        12.36  13.11  14.75  23.99
    rgb2      NIL 369   10.68  13.05  22.34  13.35

>>> qc_lookup(table=""rgb2_features"", select=[""genotype"", ""treatment"", ""flag""], where=""flag='empty_mask'"")
    cells voided by empty_mask.
    genotype  treatment  flag
    --------  ---------  ----------
    Ecm14     25         empty_mask
    ISU 61    250        empty_mask

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <dose in mg kg-1, digits only>; <AGREES or DISAGREES>
","(db_lookup[101:266],qc_lookup[266:345])",100; AGREES,(depends on: round 2 answer Ecm14 and round 1 answer 100; on the rgb2 row for Ecm14 the largest usable cell is t100 -> 100; AGREES; ablations: ignoring empty_mask gives 25; DISAGREES)
exp76-chain-0005-hard,1,dose_response_shape,"SESSION
You are analysing experiment 76 at the Weston phenotyping facility: a zinc (Zn)
dose series on 6 Brassica napus (oilseed rape) accessions at 0, 25, 50, 100, 250
and 500 mg kg-1, imaged over 28 days in six modalities.

This is a 7-round investigation. Each round gives you the results of the tool
calls it needs, already run; how many there are varies by round. Later rounds
build on what you established earlier and will not repeat it, so keep your own
answers.

TOOLS (results are inlined; you cannot issue new calls)
  db_lookup(table=, select=, where=, group_by=)   the measurement store
  schema_lookup(trait=)                           which modality records a trait, and in what unit
  qc_lookup(table=, select=, where=)              flags, exclusions, usable counts
  design_lookup(aspect=)                          the protocol: dose series, accession panel,
                                                  imaging rounds, replication plan
  literature_lookup(species=, property=)          published claims
  embedding_lookup(space=, query=, k=)            nearest accessions by profile similarity

TERMS
  treatment        the zinc dose, in mg kg-1
  genotype         the accession label
  Fv/Fm_Lss        photosystem-II efficiency, from the fc1 modality
  area_mm2         leaf area
  n_plants         distinct plants behind a cell
  round_to_round   variance of an accession's per-round means
  within_round     variance between plants inside one imaging round

ROUND 1 - TASK (dose_response_shape)
At which zinc dose does mean Fv/Fm_Lss peak across the panel?

RULES
1. Two rows in the store carry a similar trait name. Only the
   plant-level trait is the panel measurement; the dictionary says
   which that is.
2. A treatment cell must clear the usable-plant floor in the quality
   gate before it can be called a peak.
3. Judge the curve as a whole, not a single cell.

TOOL OUTPUTS

>>> schema_lookup(trait=""Fv/Fm_Lss"")
    trait dictionary: where the trait lives and at what entity level.
    trait          modality  table       unit  entity_level
    -------------  --------  ----------  ----  ------------
    Fv/Fm_Lss      fc1       fc1_values  a.u.  plant
    avg_Fv/Fm_Lss  fc1       fc1_values  a.u.  region

>>> db_lookup(table=""fc1_values"", select=[""trait"", ""mean_value""], where=""experiment_id=76"", group_by=[""trait"", ""treatment""])
    mean value by trait, one column per treatment (mg kg-1).
    trait          t0     t25    t50    t100   t250   t500
    -------------  -----  -----  -----  -----  -----  -----
    Fv/Fm_Lss      0.493  0.553  0.529  0.494  0.455  0.444
    avg_Fv/Fm_Lss  0.458  0.423  0.428  0.564  0.428  0.409

>>> qc_lookup(table=""fc1_values"", select=[""treatment"", ""n_plants_usable""], where=""trait='Fv/Fm_Lss'"")
    plants surviving QC per treatment; the floor for a panel claim is 15.
    treatment  n_plants_usable
    ---------  ---------------
    0          54
    25         9
    50         52
    100        50
    250        49
    500        57

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <dose in mg kg-1, digits only>
","(schema_lookup[359:457],db_lookup[457:608],qc_lookup[608:696])",50,(depends on: -; the plant-level Fv/Fm_Lss row peaks at 0.529 on t50 -> 50; ablations: reading the alias row gives 100; ignoring the quality gate gives 25 on 9 plants)
exp76-chain-0005-hard,2,transition_sensitivity,"ROUND 2 - TASK (transition_sensitivity)
Starting from the zinc dose you identified in round 1, which accession
loses the most Fv/Fm_Lss when the dose is raised to the next level of the
design series?

RULES
1. The store also holds a pilot dose that is not a level of the
   design series. The next level is the next one in the design
   table, which need not be the next column.
2. Only accessions in the core panel can be ranked; observational
   ones are carried for reference.
3. Compare each accession against itself across the two doses.

TOOL OUTPUTS

>>> design_lookup(aspect=""accession_panel"")
    panel membership for this experiment.
    genotype   panel_role
    ---------  -------------
    MAGIC 133  observational
    69         core
    Esp43      core
    NIL 204    core
    RIL 74     core

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""mean_value""], where=""trait='Fv/Fm_Lss'"", group_by=[""genotype"", ""treatment""])
    mean Fv/Fm_Lss by accession, one column per treatment in the store.
    genotype   t0     t50    t75    t100
    ---------  -----  -----  -----  -----
    MAGIC 133  0.531  0.492  0.458  0.152
    69         0.524  0.513  0.482  0.289
    Esp43      0.522  0.510  0.489  0.457
    NIL 204    0.534  0.524  0.487  0.448
    RIL 74     0.549  0.526  0.352  0.344

>>> design_lookup(aspect=""dose_series"")
    the design levels, in order. Doses absent here are pilot cells.
    level  treatment
    -----  ---------
    1      0
    2      25
    3      50
    4      100
    5      250
    6      500

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <accession label exactly as it appears in the table>
","(design_lookup[113:167],db_lookup[167:331],design_lookup[331:384])",69,"(depends on: round 1 answer 50; the step is t50->t100, not the adjacent column t75 which is a pilot cell; per-accession drop 69:+0.224  RIL 74:+0.182  NIL 204:+0.076  Esp43:+0.053 -> 69; ablations: stepping to the next column instead of the next design level gives RIL 74; ranking without the panel table gives MAGIC 133, which is observational)"
exp76-chain-0005-hard,3,cross_modality_peak,"ROUND 3 - TASK (cross_modality_peak)
For the accession identified in round 2: at which dose does its leaf area
(area_mm2) peak, and does that dose agree with where Fv/Fm_Lss peaked
in round 1?

RULES
1. More than one modality reports this trait. Use the one the
   dictionary marks primary; the other is a derived estimate.
2. A cell flagged empty_mask carries no usable area and cannot be
   the peak. low_mask_coverage is on nearly every row and is not a
   reason to discard.
3. The verdict is AGREES when the area peak falls on the dose from
   round 1, and DISAGREES otherwise. Report both parts.

TOOL OUTPUTS

>>> schema_lookup(trait=""area_mm2"")
    modalities reporting this trait.
    trait     modality  modality_role       unit  trait_role
    --------  --------  ------------------  ----  ----------
    area_mm2  rgb2      top-view RGB        mm2   primary
    area_mm2  vnir      VNIR hyperspectral  mm2   derived

>>> db_lookup(table=""features"", select=[""modality"", ""genotype"", ""mean_area_mm2""], where=""trait='area_mm2'"", group_by=[""modality"", ""genotype"", ""treatment""])
    mean area_mm2 by modality and accession, one column per treatment.
    modality  genotype   t0     t25    t50
    --------  ---------  -----  -----  -----
    rgb2      69         21.94  12.68  26.44
    rgb2      MAGIC 133  11.21  13.78  22.27
    rgb2      RIL 74     12.56  21.34  12.76
    rgb2      Esp43      10.76  12.81  21.80
    vnir      69         9.24   16.46  9.39
    vnir      MAGIC 133  9.27   16.69  9.40
    vnir      RIL 74     7.22   8.94   16.04
    vnir      Esp43      16.36  9.36   8.21

>>> qc_lookup(table=""rgb2_features"", select=[""genotype"", ""treatment"", ""flag""], where=""flag='empty_mask'"")
    cells voided by empty_mask.
    genotype   treatment  flag
    ---------  ---------  ----------
    69         50         empty_mask
    MAGIC 133  25         empty_mask

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <dose in mg kg-1, digits only>; <AGREES or DISAGREES>
","(schema_lookup[126:209],db_lookup[209:403],qc_lookup[403:483])",0; DISAGREES,(depends on: round 2 answer 69 and round 1 answer 50; on the rgb2 row for 69 the largest usable cell is t0 -> 0; DISAGREES; ablations: reading the vnir rows gives 25; DISAGREES; ignoring empty_mask gives 50; AGREES)
exp76-chain-0005-hard,4,modality_coverage,"ROUND 4 - TASK (modality_coverage)
For the accession identified in round 2: which modalities hold usable feature
rows for it in this experiment?

RULES
1. A modality never scheduled for this experiment does not count,
   even if rows for it exist: those were carried over.
2. A modality whose rows are all flagged holds nothing usable.
3. List the modalities in the column order of the store table.

TOOL OUTPUTS

>>> db_lookup(table=""features"", select=[""genotype"", ""modality"", ""n_rows""], group_by=[""genotype"", ""modality""])
    feature rows per accession, one column per modality.
    genotype   fc1  rgb2  msc1  vnir  swir  s3d
    ---------  ---  ----  ----  ----  ----  ---
    69         28   56    58    0     22    39
    MAGIC 133  0    55    60    46    0     0
    RIL 74     0    59    65    38    42    0
    Esp43      35   63    59    0     0     0

>>> design_lookup(aspect=""imaging_rounds"")
    imaging rounds scheduled per modality for this experiment.
    modality  records                   rounds_scheduled
    --------  ------------------------  ----------------
    fc1       chlorophyll fluorescence  23
    rgb2      top-view RGB              55
    msc1      multispectral             44
    vnir      VNIR hyperspectral        30
    swir      SWIR hyperspectral        24
    s3d       3-D structural scan       0

>>> qc_lookup(table=""features"", select=[""genotype"", ""modality"", ""n_usable""], group_by=[""genotype"", ""modality""])
    rows surviving QC, one column per modality.
    genotype   fc1  rgb2  msc1  vnir  swir  s3d
    ---------  ---  ----  ----  ----  ----  ---
    69         0    56    58    0     22    36
    MAGIC 133  0    52    57    43    0     0
    RIL 74     0    59    64    37    41    0
    Esp43      33   61    58    0     0     0

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <modalities, comma separated, in table column order>
","(db_lookup[82:199],design_lookup[199:298],qc_lookup[298:414])","rgb2, msc1, swir","(depends on: round 2 answer 69; that row is non-zero for fc1, rgb2, msc1, swir, s3d, but s3d was never scheduled and fc1 has nothing left after QC -> rgb2, msc1, swir; ablations: ignoring the schedule gives rgb2, msc1, swir, s3d; ignoring the quality gate gives fc1, rgb2, msc1, swir)"
exp76-chain-0005-hard,5,analogue_search,"ROUND 5 - TASK (analogue_search)
For the accession identified in round 2: which accession is its nearest
analogue by Fv/Fm_Lss dose-response profile, and does that analogue's own
peak fall on the dose you identified in round 1?

RULES
1. Take the nearest neighbour that is eligible: observational
   accessions cannot be analogues.
2. Neighbours are listed in descending similarity.
3. Report the analogue, then MATCHES if its own peak is the dose from
   round 1 and DIVERGES if it is not.

TOOL OUTPUTS

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""peak_treatment""], where=""trait='Fv/Fm_Lss'"", group_by=[""genotype""])
    the treatment at which each accession's own Fv/Fm_Lss is highest.
    genotype   peak_treatment
    ---------  --------------
    69         25
    MAGIC 133  25
    RIL 74     50
    Esp43      250

>>> embedding_lookup(space=""dose_response_profile"", query=""panel"", k=3)
    nearest accessions by Fv/Fm_Lss profile, for every panel member.
    genotype   neighbour_1        neighbour_2        neighbour_3
    ---------  -----------------  -----------------  -----------------
    69         MAGIC 133 (0.957)  RIL 74 (0.895)     Esp43 (0.777)
    MAGIC 133  Esp43 (0.890)      69 (0.742)         RIL 74 (0.629)
    RIL 74     Esp43 (0.916)      MAGIC 133 (0.831)  69 (0.664)
    Esp43      RIL 74 (0.960)     69 (0.814)         MAGIC 133 (0.625)

>>> design_lookup(aspect=""accession_panel"")
    panel membership for this experiment.
    genotype   panel_role
    ---------  -------------
    69         core
    MAGIC 133  observational
    RIL 74     core
    Esp43      core

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <accession label>; <MATCHES or DIVERGES>
","(db_lookup[101:194],embedding_lookup[194:376],design_lookup[376:427])",RIL 74; MATCHES,"(depends on: round 2 answer 69 and round 1 answer 50; the nearest eligible analogue is RIL 74, whose own peak is t50 -> RIL 74; MATCHES; ablations: taking the nearest neighbour regardless of panel role gives MAGIC 133; DIVERGES)"
exp76-chain-0005-hard,6,variance_regime,"ROUND 6 - TASK (variance_regime)
Name the cell -- accession and dose -- at which the accession identified in
round 2 first shows round-to-round variance of Fv/Fm_Lss exceeding its
within-round variance.

RULES
1. The two variances come from separate queries; compare them cell by
   cell.
2. A cell built on fewer than 3 imaging rounds is not
   comparable and must be skipped, however its numbers look.
3. Report the first qualifying dose reading left to right, not the
   largest gap, and name the accession alongside it.

TOOL OUTPUTS

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""within_round""], where=""trait='Fv/Fm_Lss'"", group_by=[""genotype"", ""treatment""])
    within-round variance, one column per treatment.
    genotype   t0     t25    t50    t100   t250   t500
    ---------  -----  -----  -----  -----  -----  -----
    69         0.036  0.004  0.020  0.027  0.041  0.058
    MAGIC 133  0.024  0.054  0.055  0.066  0.039  0.046
    RIL 74     0.027  0.040  0.064  0.028  0.054  0.060
    Esp43      0.030  0.054  0.023  0.042  0.057  0.060

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""round_to_round""], where=""trait='Fv/Fm_Lss'"", group_by=[""genotype"", ""treatment""])
    round-to-round variance, one column per treatment.
    genotype   t0     t25    t50    t100   t250   t500
    ---------  -----  -----  -----  -----  -----  -----
    69         0.013  0.027  0.040  0.052  0.064  0.075
    MAGIC 133  0.016  0.026  0.040  0.051  0.064  0.073
    RIL 74     0.016  0.027  0.039  0.052  0.061  0.075
    Esp43      0.017  0.027  0.040  0.052  0.064  0.077

>>> qc_lookup(table=""fc1_values"", select=[""genotype"", ""n_rounds""], where=""trait='Fv/Fm_Lss'"")
    imaging rounds behind each cell, one column per treatment.
    genotype   t0  t25  t50  t100  t250  t500
    ---------  --  ---  ---  ----  ----  ----
    69         6   2    5    9     4     8
    MAGIC 133  8   4    7    5     9     7
    RIL 74     9   7    8    9     5     9
    Esp43      4   5    8    7     8     4

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <accession>@<dose>
","(db_lookup[111:292],db_lookup[292:475],qc_lookup[475:587])",69@50,"(depends on: round 2 answer 69; comparing the two variance tables cell by cell, 69 first crosses at t25, but that cell rests on 2 imaging rounds, under the 3 needed, so the first comparable crossing is t50 -> 69@50; ablations: taking the largest round-to-round value without the within-round table gives 69@500; ignoring the round counts gives 69@25)"
exp76-chain-0005-hard,7,literature_audit,"ROUND 7 - TASK (literature_audit)
Three published claims are on file. Judge the one that concerns this
experiment's species against the accession identified in round 2, and say
which source you judged.

RULES
1. Exactly one source concerns the species under study here; the others
   are about different species and are not yours to judge.
2. OUT_OF_SCOPE if the source's studied dose range does not overlap
   this experiment's series: the claim cannot be tested here.
3. Otherwise SUPPORTED if the claimed peak matches that accession's own
   measured peak, CONTRADICTED if it does not.
4. Report the verdict and the source.

TOOL OUTPUTS

>>> db_lookup(table=""fc1_values"", select=[""genotype"", ""peak_treatment""], where=""trait='Fv/Fm_Lss'"", group_by=[""genotype""])
    the treatment at which each accession's own Fv/Fm_Lss is highest.
    genotype   peak_treatment
    ---------  --------------
    69         50
    MAGIC 133  25
    RIL 74     50
    Esp43      25

>>> literature_lookup(species=""Brassica napus"", property=""hormesis"")
    published peak-dose claims, with the dose range each study covered (mg kg-1).
    source             species               property  claimed_peak  range_studied
    -----------------  --------------------  --------  ------------  -------------
    lit:Thorne2021     Brassica napus        hormesis  250           0-500
    lit:Lindqvist2018  Arabidopsis thaliana  hormesis  250           0-500
    lit:Kramer2022     Camelina sativa       hormesis  500           0-500

>>> design_lookup(aspect=""dose_series"")
    the design levels of this experiment, in order.
    level  treatment
    -----  ---------
    1      0
    2      25
    3      50
    4      100
    5      250
    6      500

OUTPUT FORMAT
Reply with exactly one line and nothing else:
ANSWER: <SUPPORTED, CONTRADICTED or OUT_OF_SCOPE>; <source id>
","(db_lookup[126:219],literature_lookup[219:362],design_lookup[362:411])",CONTRADICTED; lit:Thorne2021,"(depends on: round 2 answer 69; only lit:Thorne2021 concerns Brassica napus; it claims a peak at 250 mg kg-1 over 0-500, against a series topping out at 500 and a measured peak of 50 for that accession -> CONTRADICTED; lit:Thorne2021; ablations: judging a source about another species gives CONTRADICTED; lit:Lindqvist2018; skipping the scope check gives CONTRADICTED; lit:Thorne2021)"
